"SITECODE","NAZEV","LOKALITA","DRUH","FEATURE_CODE","PRESENCE","PRESENCE_WINTER","ABUNDANCE_SITE","POP_0_ALL","POP_1_ALL","POP_2_ALL","POP_3_ALL","CHANGE","LAST_FIND","OVERALL"
"CZ0624130","Moravský kras","Stará Drátenická jeskyně","Rhinolophus hipposideros","1303",1,1,55,4799,7414,5543,6281,1,2021-12-21,2
"CZ0624130","Moravský kras","Staré skály","Rhinolophus hipposideros","1303",1,1,30,4799,7414,5543,6281,0,2021-10-08,1
"CZ0624130","Moravský kras","Suchožlebská zazděná jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-02-20,0
"CZ0624130","Moravský kras","Šámalíkovy jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2018-03-09,0
"CZ0624130","Moravský kras","Štajgrova díra","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2022-02-17,0
"CZ0624130","Moravský kras","štola 1","Rhinolophus hipposideros","1303",1,1,13,4799,7414,5543,6281,1,2021-02-27,2
"CZ0624130","Moravský kras","štola 2","Rhinolophus hipposideros","1303",1,1,8,4799,7414,5543,6281,1,2021-02-27,2
"CZ0624130","Moravský kras","štola č. 4","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2019-02-26,0
"CZ0624130","Moravský kras","štola Nad Švýcárnou (4)","Rhinolophus hipposideros","1303",1,1,20,4799,7414,5543,6281,0,2021-02-27,1
"CZ0624130","Moravský kras","štola za Švýcárnou","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-01-18,0
"CZ0624130","Moravský kras","Umrlčí jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-03-05,0
"CZ0624130","Moravský kras","Vavřinec","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,0,2020-01-02,0
"CZ0624130","Moravský kras","Vilémovice u Macochy","Rhinolophus hipposideros","1303",NA,NA,NA,4799,7414,5543,6281,NA,2016-09-22,0
"CZ0713720","Bílá Lhota","Bílá Lhota - kostel - půda","Myotis myotis","1324",NA,NA,NA,0,351,521,370,0,2020-07-17,0
"CZ0713722","Branná - hrad","Branná - hrad Kolštejn","Rhinolophus hipposideros","1303",NA,NA,NA,44,148,131,107,0,2020-07-22,0
"CZ0713722","Branná - hrad","EVL Branná - hrad","Rhinolophus hipposideros","1303",1,1,44,44,148,131,107,1,2021-06-02,2
"CZ0713723","Čechy pod Kosířem","Čechy pod Kosířem - zámek","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,0,202,NA,2020-07-08,0
"CZ0713730","Na Špičáku","Jeskyně Na Špičáku","Rhinolophus hipposideros","1303",NA,NA,NA,0,118,85,67,0,2020-01-24,0
"CZ0713735","Lipová-lázně - mateřská školka","EVL Lipová-lázně - mateřská školka","Rhinolophus hipposideros","1303",1,1,4,4,0,0,0,0,2021-08-02,1
"CZ0713739","Ruda nad Moravou","Ruda nad Moravou","Myotis myotis","1324",NA,NA,NA,0,5,6,8,0,2020-07-13,0
"CZ0713740","Sobotín - domov důchodců","Sobotín - Diakonie, půda budovy II.","Rhinolophus hipposideros","1303",NA,NA,NA,0,132,156,83,0,2020-07-17,0
"CZ0713741","Soudkova štola","Soudkova štola","Rhinolophus hipposideros","1303",NA,NA,NA,0,29,32,61,0,2020-01-13,0
"CZ0713742","Štola Marie Pomocná","Důl Weltkriestolle I","Myotis myotis","1324",NA,NA,NA,0,41,33,45,0,2020-02-09,0
"CZ0713742","Štola Marie Pomocná","Marie Pomocná II - štola","Myotis myotis","1324",NA,NA,NA,0,41,33,45,0,2020-02-29,0
"CZ0713742","Štola Marie Pomocná","Marie Pomocná III - štola","Myotis myotis","1324",NA,NA,NA,0,41,33,45,0,2020-02-29,0
"CZ0713743","Štola Mařka","Mařka - štola","Barbastella barbastellus","1308",NA,NA,NA,0,38,37,22,0,2020-01-18,0
"CZ0713743","Štola Mařka","Mařka - štola","Myotis myotis","1324",NA,NA,NA,0,99,84,80,0,2020-01-18,0
"CZ0713746","Veselíčko","Veselíčko - zámek, půda","Myotis myotis","1324",NA,NA,NA,0,438,560,669,0,2020-06-11,0
"CZ0714073","Litovelské Pomoraví","Chomoutov","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,NA,2020-08-20,0
"CZ0714073","Litovelské Pomoraví","Mladeč, NPR Vrapač","Barbastella barbastellus","1308",1,1,NA,0,4,14,5,NA,2021-08-03,1
"CZ0714073","Litovelské Pomoraví","Mladeč, NPR Vrapač, řeka Morava","Barbastella barbastellus","1308",1,1,NA,0,4,14,5,NA,2021-10-05,1
"CZ0714073","Litovelské Pomoraví","Mladeč, NPR Vrapač, V okraj","Barbastella barbastellus","1308",1,1,NA,0,4,14,5,NA,2021-09-07,1
"CZ0714073","Litovelské Pomoraví","Podkova - jeskyně","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,0,2020-02-04,0
"CZ0714073","Litovelské Pomoraví","PP Častava","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,NA,2020-08-20,0
"CZ0714073","Litovelské Pomoraví","PP Kurfürstovo rameno","Barbastella barbastellus","1308",1,1,NA,0,4,14,5,NA,2021-05-25,1
"CZ0714073","Litovelské Pomoraví","PP Za mlýnem, Bílá Lhota, S - Židova tůň","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,NA,2020-09-08,0
"CZ0714073","Litovelské Pomoraví","PP Za mlýnem, Bílá Lhota, střed","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,NA,2020-07-14,0
"CZ0714073","Litovelské Pomoraví","PR Kačení louka, Moravičany, JV","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,NA,2020-08-12,0
"CZ0714073","Litovelské Pomoraví","PR Kačení louka, Moravičany, JZ","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,NA,2020-06-09,0
"CZ0714073","Litovelské Pomoraví","PR Panenský les","Barbastella barbastellus","1308",1,1,NA,0,4,14,5,NA,2021-08-23,1
"CZ0714073","Litovelské Pomoraví","PR U Spálené, Králová, JZ okraj","Barbastella barbastellus","1308",NA,NA,NA,0,4,14,5,NA,2020-09-22,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Zkamenělý zámek","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2020-01-16,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Hlinité jeskyně","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2019-01-19,0
"CZ0714080","Špraněk","Javoříčské jeskyně - K Černé propasti","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Lví jáma","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2018-01-20,0
"CZ0714080","Špraněk","Javoříčské jeskyně - přístupná část","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Švecovy jeskyně","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2020-01-18,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2019-08-23,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2019-08-06,0
"CZ0714080","Špraněk","NPR Špraněk, Zátvořice","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2019-07-24,0
"CZ0714080","Špraněk","Švecova díra","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2019-10-15,0
"CZ0714080","Špraněk","V Habří","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2019-08-22,0
"CZ0714080","Špraněk","Velké propadání Špraňku","Myotis emarginatus","1321",NA,NA,NA,0,194,268,161,NA,2020-01-11,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Pizdulka","Barbastella barbastellus","1308",NA,NA,NA,0,3,2,1,0,2020-01-14,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Ve stráni","Barbastella barbastellus","1308",NA,NA,NA,0,3,2,1,NA,2016-01-26,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Zkamenělý zámek","Barbastella barbastellus","1308",NA,NA,NA,0,3,2,1,NA,2018-01-14,0
"CZ0714080","Špraněk","Kadeřínská jeskyně","Barbastella barbastellus","1308",NA,NA,NA,0,3,2,1,0,2020-02-18,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Barbastella barbastellus","1308",NA,NA,NA,0,3,2,1,NA,2017-08-15,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Barbastella barbastellus","1308",NA,NA,NA,0,3,2,1,NA,2019-08-06,0
"CZ0714080","Špraněk","V Habří","Barbastella barbastellus","1308",NA,NA,NA,0,3,2,1,NA,2019-08-22,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Myotis bechsteinii","1323",NA,NA,NA,0,0,38,0,NA,2019-10-19,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Myotis bechsteinii","1323",NA,NA,NA,0,0,38,0,NA,2019-08-06,0
"CZ0714080","Špraněk","Švecova díra","Myotis bechsteinii","1323",NA,NA,NA,0,0,38,0,NA,2019-10-15,0
"CZ0714080","Špraněk","V Habří","Myotis bechsteinii","1323",NA,NA,NA,0,0,38,0,NA,2019-08-22,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Ve stráni","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2019-01-19,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Velká Jezevčí","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-14,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Zkamenělý zámek","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-16,0
"CZ0714080","Špraněk","Javoříčské jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2017-05-04,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Hlinité jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-23,0
"CZ0714080","Špraněk","Javoříčské jeskyně - K Černé propasti","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - komín k Objevné","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Lví jáma","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2018-01-20,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Medvědí jáma","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - přístupná část","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Švecova díra","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Švecovy jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-18,0
"CZ0714080","Špraněk","Kadeřínská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-02-18,0
"CZ0714080","Špraněk","Komáří jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-11,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2019-08-23,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2019-08-06,0
"CZ0714080","Špraněk","NPR Špraněk, Zátvořice","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2019-07-24,0
"CZ0714080","Špraněk","Švecova díra","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2019-10-15,0
"CZ0714080","Špraněk","V Habří","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,NA,2019-08-22,0
"CZ0714080","Špraněk","Velké propadání Špraňku","Rhinolophus hipposideros","1303",NA,NA,NA,0,5291,5345,5109,0,2020-01-11,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí","Myotis myotis","1324",NA,NA,NA,0,407,588,487,NA,2018-10-06,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - komplex","Myotis myotis","1324",NA,NA,NA,0,407,588,487,0,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Liščí díra - Rumový dóm","Myotis myotis","1324",NA,NA,NA,0,407,588,487,0,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Májové jeskyně","Myotis myotis","1324",NA,NA,NA,0,407,588,487,0,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - původní","Myotis myotis","1324",NA,NA,NA,0,407,588,487,0,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Lipová Lázně - jeskyně Rasovna","Myotis myotis","1324",NA,NA,NA,0,407,588,487,0,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Vápenná - Roušarova jeskyně","Myotis myotis","1324",NA,NA,NA,0,407,588,487,0,2020-02-01,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí","Rhinolophus hipposideros","1303",NA,NA,NA,0,3770,3957,3851,NA,2018-10-06,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - komplex","Rhinolophus hipposideros","1303",NA,NA,NA,0,3770,3957,3851,0,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Liščí díra - Rumový dóm","Rhinolophus hipposideros","1303",NA,NA,NA,0,3770,3957,3851,0,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Májové jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,3770,3957,3851,0,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - původní","Rhinolophus hipposideros","1303",NA,NA,NA,0,3770,3957,3851,0,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Lipová Lázně - jeskyně Rasovna","Rhinolophus hipposideros","1303",NA,NA,NA,0,3770,3957,3851,0,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Vápenná - Roušarova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,3770,3957,3851,0,2020-02-01,0
"CZ0714771","Hůrka u Hranic","Hranická propast","Myotis myotis","1324",NA,NA,NA,0,297,0,0,0,2020-08-25,0
"CZ0714771","Hůrka u Hranic","NPR Hůrka u Hranic","Myotis myotis","1324",NA,NA,NA,0,297,0,0,NA,2016-10-30,0
"CZ0723751","Komňa - kostel","Komňa - kat. kostel","Myotis myotis","1324",NA,NA,NA,0,0,0,0,NA,2017-07-12,0
"CZ0723755","Rusava - kostel","Katolický kostel Rusava","Myotis myotis","1324",1,1,389,389,306,289,425,1,2021-07-15,2
"CZ0723757","Slavičín - zámek","Slavičín - zámek","Myotis emarginatus","1321",NA,NA,NA,0,0,0,0,NA,2017-08-11,0
"CZ0724089","Beskydy","Čeladná, Kněhyňská jeskyně","Myotis myotis","1324",NA,NA,NA,0,150,79,280,0,2020-12-05,0
"CZ0724089","Beskydy","Dolní Lomná","Myotis myotis","1324",NA,NA,NA,0,150,79,280,NA,2020-05-17,0
"CZ0724089","Beskydy","Jeskyně Cyrilka","Myotis myotis","1324",NA,NA,NA,0,150,79,280,0,2020-03-15,0
"CZ0724089","Beskydy","Jeskyně Čertova díra","Myotis myotis","1324",NA,NA,NA,0,150,79,280,NA,2018-03-17,0
"CZ0724089","Beskydy","Jeskyně Kyklop","Myotis myotis","1324",NA,NA,NA,0,150,79,280,0,2020-02-01,0
"CZ0724089","Beskydy","Jeskyně Vasco","Myotis myotis","1324",NA,NA,NA,0,150,79,280,NA,2018-03-17,0
"CZ0724089","Beskydy","jeskyně Velryba","Myotis myotis","1324",NA,NA,NA,0,150,79,280,0,2020-01-26,0
"CZ0724089","Beskydy","Kněhyňská jeskyně","Myotis myotis","1324",NA,NA,NA,0,150,79,280,0,2020-03-22,0
"CZ0724089","Beskydy","Malenovice, Unnamed Road","Myotis myotis","1324",NA,NA,NA,0,150,79,280,NA,2020-10-09,0
"CZ0724089","Beskydy","Morávka","Myotis myotis","1324",NA,NA,NA,0,150,79,280,NA,2018-08-07,0
"CZ0724089","Beskydy","Ondrášovy díry","Myotis myotis","1324",NA,NA,NA,0,150,79,280,0,2020-02-22,0
"CZ0724089","Beskydy","PR Velký Polom 2060","Myotis myotis","1324",NA,NA,NA,0,150,79,280,NA,2018-05-04,0
"CZ0724089","Beskydy","Prostřední Bečva","Myotis myotis","1324",NA,NA,NA,0,150,79,280,0,2020-04-27,0
"CZ0810018","Sovinec","Ruda I ( Jáma Za hřbitovem)","Barbastella barbastellus","1308",NA,NA,NA,0,0,21,9,NA,2019-01-03,0
"CZ0813760","Černý důl","Černý důl","Barbastella barbastellus","1308",NA,NA,NA,0,6,0,8,0,2020-01-12,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.1","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,NA,2019-02-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.10","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,NA,2017-02-06,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.11","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.2","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,NA,2017-02-06,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.3","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.4","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.4a","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,NA,2016-02-06,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.6","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,NA,2017-02-06,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.9","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,0,2020-02-08,0
"CZ0813763","Javorový vrch","Štoly pod Jelení cestou","Barbastella barbastellus","1308",NA,NA,NA,0,44,46,50,NA,2019-08-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.10","Myotis myotis","1324",NA,NA,NA,0,29,29,24,NA,2019-02-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.2","Myotis myotis","1324",NA,NA,NA,0,29,29,24,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.3","Myotis myotis","1324",NA,NA,NA,0,29,29,24,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.5","Myotis myotis","1324",NA,NA,NA,0,29,29,24,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.9","Myotis myotis","1324",NA,NA,NA,0,29,29,24,0,2020-02-08,0
"CZ0813763","Javorový vrch","Štoly pod Jelení cestou","Myotis myotis","1324",NA,NA,NA,0,29,29,24,NA,2019-08-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.10","Rhinolophus hipposideros","1303",NA,NA,NA,0,58,110,69,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.2","Rhinolophus hipposideros","1303",NA,NA,NA,0,58,110,69,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.5","Rhinolophus hipposideros","1303",NA,NA,NA,0,58,110,69,0,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.9","Rhinolophus hipposideros","1303",NA,NA,NA,0,58,110,69,0,2020-02-08,0
"CZ0813763","Javorový vrch","Štoly pod Jelení cestou","Rhinolophus hipposideros","1303",NA,NA,NA,0,58,110,69,NA,2019-08-16,0
"CZ0813765","Štola Franz - Franz","Franz Franz","Myotis emarginatus","1321",NA,NA,NA,0,252,355,261,NA,2020-02-08,0
"CZ0813765","Štola Franz - Franz","Franz Franz","Myotis myotis","1324",NA,NA,NA,0,27,72,59,0,2020-02-08,0
"CZ0813765","Štola Franz - Franz","Franz Franz","Rhinolophus hipposideros","1303",NA,NA,NA,0,3520,3373,2540,0,2020-02-08,0
"CZ0813766","Štola Jakartovice","Jakartovice I (Bohuš)","Myotis myotis","1324",NA,NA,NA,0,3,3,2,0,2020-02-28,0
"CZ0813770","Čermná - důl Potlachový","Čermná- Potlachový","Barbastella barbastellus","1308",NA,NA,NA,0,125,155,82,0,2020-01-04,0
