"SITECODE","NAZEV","LOKALITA","DRUH","FEATURE_CODE","PRESENCE","PRESENCE_WINTER","ABUNDANCE_SITE","POP_0_ALL","POP_1_ALL","POP_2_ALL","POP_3_ALL","CHANGE","LAST_FIND","OVERALL"
"CZ0714080","Špraněk","Javoříčské jeskyně - Švecovy jeskyně","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2020-01-18,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2019-08-23,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2019-08-06,0
"CZ0714080","Špraněk","NPR Špraněk, Zátvořice","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2019-07-24,0
"CZ0714080","Špraněk","Švecova díra","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2019-10-15,0
"CZ0714080","Špraněk","V Habří","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2019-08-22,0
"CZ0714080","Špraněk","Velké propadání Špraňku","Myotis emarginatus","1321",NA,NA,NA,0,0,194,268,NA,2020-01-11,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Pizdulka","Barbastella barbastellus","1308",NA,NA,NA,0,0,3,2,NA,2020-01-14,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Zkamenělý zámek","Barbastella barbastellus","1308",NA,NA,NA,0,0,3,2,NA,2018-01-14,0
"CZ0714080","Špraněk","Kadeřínská jeskyně","Barbastella barbastellus","1308",NA,NA,NA,0,0,3,2,NA,2020-02-18,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Barbastella barbastellus","1308",NA,NA,NA,0,0,3,2,NA,2017-08-15,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Barbastella barbastellus","1308",NA,NA,NA,0,0,3,2,NA,2019-08-06,0
"CZ0714080","Špraněk","V Habří","Barbastella barbastellus","1308",NA,NA,NA,0,0,3,2,NA,2019-08-22,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Myotis bechsteinii","1323",NA,NA,NA,0,0,0,38,NA,2019-10-19,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Myotis bechsteinii","1323",NA,NA,NA,0,0,0,38,NA,2019-08-06,0
"CZ0714080","Špraněk","Švecova díra","Myotis bechsteinii","1323",NA,NA,NA,0,0,0,38,NA,2019-10-15,0
"CZ0714080","Špraněk","V Habří","Myotis bechsteinii","1323",NA,NA,NA,0,0,0,38,NA,2019-08-22,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Ve stráni","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2019-01-19,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Velká Jezevčí","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-14,0
"CZ0714080","Špraněk","Javoříčko - jeskyně Zkamenělý zámek","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-16,0
"CZ0714080","Špraněk","Javoříčské jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2017-05-04,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Hlinité jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-23,0
"CZ0714080","Špraněk","Javoříčské jeskyně - K Černé propasti","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - komín k Objevné","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Lví jáma","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2018-01-20,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Medvědí jáma","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - přístupná část","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Švecova díra","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-18,0
"CZ0714080","Špraněk","Javoříčské jeskyně - Švecovy jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-18,0
"CZ0714080","Špraněk","Kadeřínská jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-02-18,0
"CZ0714080","Špraněk","Komáří jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-11,0
"CZ0714080","Špraněk","NPR Špraněk, Paničtí díra","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2019-08-23,0
"CZ0714080","Špraněk","NPR Špraněk, Pizdulka","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2019-08-06,0
"CZ0714080","Špraněk","NPR Špraněk, Zátvořice","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2019-07-24,0
"CZ0714080","Špraněk","Švecova díra","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2019-10-15,0
"CZ0714080","Špraněk","V Habří","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2019-08-22,0
"CZ0714080","Špraněk","Velké propadání Špraňku","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,5291,5345,NA,2020-01-11,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí","Myotis myotis","1324",NA,NA,NA,0,0,407,588,NA,2018-10-06,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - komplex","Myotis myotis","1324",NA,NA,NA,0,0,407,588,NA,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Liščí díra - Rumový dóm","Myotis myotis","1324",NA,NA,NA,0,0,407,588,NA,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Májové jeskyně","Myotis myotis","1324",NA,NA,NA,0,0,407,588,NA,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - původní","Myotis myotis","1324",NA,NA,NA,0,0,407,588,NA,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Lipová Lázně - jeskyně Rasovna","Myotis myotis","1324",NA,NA,NA,0,0,407,588,NA,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Vápenná - Roušarova jeskyně","Myotis myotis","1324",NA,NA,NA,0,0,407,588,NA,2020-02-01,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3770,3957,NA,2018-10-06,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - komplex","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3770,3957,NA,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Liščí díra - Rumový dóm","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3770,3957,NA,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - Májové jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3770,3957,NA,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Jeskyně Na Pomezí - původní","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3770,3957,NA,2020-01-24,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Lipová Lázně - jeskyně Rasovna","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3770,3957,NA,2020-01-25,0
"CZ0714086","Rychlebské hory - Sokolský hřbet","Vápenná - Roušarova jeskyně","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3770,3957,NA,2020-02-01,0
"CZ0714771","Hůrka u Hranic","Hranická propast","Myotis myotis","1324",NA,NA,NA,0,0,297,0,NA,2020-08-25,0
"CZ0723751","Komňa - kostel","Komňa - kat. kostel","Myotis myotis","1324",NA,NA,NA,0,0,0,0,NA,2017-07-12,0
"CZ0723755","Rusava - kostel","Katolický kostel Rusava","Myotis myotis","1324",NA,NA,NA,0,389,306,289,0,2021-07-15,0
"CZ0723757","Slavičín - zámek","Slavičín - zámek","Myotis emarginatus","1321",NA,NA,NA,0,0,0,0,NA,2017-08-11,0
"CZ0724089","Beskydy","Čeladná, Kněhyňská jeskyně","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-12-05,0
"CZ0724089","Beskydy","Dolní Lomná","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-05-17,0
"CZ0724089","Beskydy","Jeskyně Cyrilka","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-03-15,0
"CZ0724089","Beskydy","Jeskyně Čertova díra","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2018-03-17,0
"CZ0724089","Beskydy","Jeskyně Kyklop","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-02-01,0
"CZ0724089","Beskydy","Jeskyně Vasco","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2018-03-17,0
"CZ0724089","Beskydy","jeskyně Velryba","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-01-26,0
"CZ0724089","Beskydy","Kněhyňská jeskyně","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-03-22,0
"CZ0724089","Beskydy","Malenovice, Unnamed Road","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-10-09,0
"CZ0724089","Beskydy","Morávka","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2018-08-07,0
"CZ0724089","Beskydy","Ondrášovy díry","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-02-22,0
"CZ0724089","Beskydy","PR Velký Polom 2060","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2018-05-04,0
"CZ0724089","Beskydy","Prostřední Bečva","Myotis myotis","1324",NA,NA,NA,0,0,150,79,NA,2020-04-27,0
"CZ0810018","Sovinec","Ruda I ( Jáma Za hřbitovem)","Barbastella barbastellus","1308",NA,NA,NA,0,0,0,21,NA,2019-01-03,0
"CZ0813760","Černý důl","Černý důl","Barbastella barbastellus","1308",NA,NA,NA,0,0,6,0,NA,2020-01-12,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.1","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2019-02-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.10","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2017-02-06,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.11","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.2","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2017-02-06,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.3","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.4","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.6","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2017-02-06,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.9","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Štoly pod Jelení cestou","Barbastella barbastellus","1308",NA,NA,NA,0,0,44,46,NA,2019-08-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.10","Myotis myotis","1324",NA,NA,NA,0,0,29,29,NA,2019-02-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.2","Myotis myotis","1324",NA,NA,NA,0,0,29,29,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.3","Myotis myotis","1324",NA,NA,NA,0,0,29,29,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.5","Myotis myotis","1324",NA,NA,NA,0,0,29,29,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.9","Myotis myotis","1324",NA,NA,NA,0,0,29,29,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Štoly pod Jelení cestou","Myotis myotis","1324",NA,NA,NA,0,0,29,29,NA,2019-08-16,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.10","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,58,110,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.2","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,58,110,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.5","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,58,110,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Malá Morávka, Nad Jelení cestou - štola č.9","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,58,110,NA,2020-02-08,0
"CZ0813763","Javorový vrch","Štoly pod Jelení cestou","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,58,110,NA,2019-08-16,0
"CZ0813765","Štola Franz - Franz","Franz Franz","Myotis emarginatus","1321",NA,NA,NA,0,0,252,355,NA,2020-02-08,0
"CZ0813765","Štola Franz - Franz","Franz Franz","Myotis myotis","1324",NA,NA,NA,0,0,27,72,NA,2020-02-08,0
"CZ0813765","Štola Franz - Franz","Franz Franz","Rhinolophus hipposideros","1303",NA,NA,NA,0,0,3520,3373,NA,2020-02-08,0
"CZ0813766","Štola Jakartovice","Jakartovice I (Bohuš)","Myotis myotis","1324",NA,NA,NA,0,0,3,3,NA,2020-02-28,0
"CZ0813770","Čermná - důl Potlachový","Čermná- Potlachový","Barbastella barbastellus","1308",NA,NA,NA,0,0,125,155,NA,2020-01-04,0
